Date,time,open,close,price,volume,valueChange,percentageChange
23-11-2021,13:54:56,1735.1,1759.4,1745.7,4936392,10.6,0.610915797
23-11-2021,14:07:36,1735.1,1759.4,1741.45,5130239,6.35,0.365973143
23-11-2021,14:22:26,1735.1,1759.4,1739.85,5420237,4.75,0.273759437
23-11-2021,14:37:31,1735.1,1759.4,1738.3,5591073,3.2,0.184427411
23-11-2021,14:45:25,1735.1,1759.4,1739.45,5679134,4.35,0.250706011
23-11-2021,14:51:44,1735.1,1759.4,1740.35,5743828,5.25,0.30257622
23-11-2021,15:01:56,1735.1,1759.4,1739,5912913,3.9,0.224770907
23-11-2021,15:15:23,1735.1,1759.4,1735.15,7930946,0.05,0.002881678
23-11-2021,15:22:57,1735.1,1759.4,1729.85,8147855,-5.25,-0.30257622
23-11-2021,15:27:41,1735.1,1759.4,1725.25,8356354,-9.85,-0.567690623
23-11-2021,15:29:39,1735.1,1759.4,1726.9,8427099,-8.2,-0.472595239
23-11-2021,15:31:05,1735.1,1759.4,1727.5,8430019,-7.6,-0.4380151
2021-11-24,14:47:06,1740,1736.9,1704.2,6116802,-35.8,-2.05747126436781
2021-11-24,14:48:21,1740,1736.9,1706.5,6144658,-33.5,-1.92528735632184
2021-11-25,11:20:12,1700,1696,1713.8,1537879,13.8,0.81176470588235
2021-11-25,11:40:41,1700,1696,1714,1897009,14,0.823529411764706
2021-11-25,15:20:53,1700,1696,1721.3,4321880,21.3,1.25294117647059
2021-11-25,15:21:17,1700,1696,1721,4331669,21,1.23529411764706
2021-11-25,15:22:29,1700,1696,1721.35,4350498,21.3499999999999,1.25588235294117
2021-11-25,15:33:35,1700,1696,1722.4,5978092,22.4000000000001,1.31764705882353
2021-11-28,18:41:33,1702.55,1722.4,1691.65,5950627,-10.8999999999999,-0.640216146368674
